"Date","Year","Month","Day","nNO.24hm.lag0","nNOX.24hm.lag0","nO3.8hmx.lag0"
1984-10-13,1984,10,13,119.416666666667,158.25,16.71875
1984-10-14,1984,10,14,5.91666666666667,31,17.375
1984-10-15,1984,10,15,21.2954545454545,54.7651515151515,16.0446428571429
1984-10-16,1984,10,16,32.0615942028985,66.1268115942029,15.8660714285714
1984-10-17,1984,10,17,32.7045454545455,59.8939393939394,14.7053571428571
1984-10-18,1984,10,18,73.9782608695652,102.634057971014,14.5625
1984-10-19,1984,10,19,59.0833333333333,88.4545454545455,9.59375
1984-10-20,1984,10,20,36.859649122807,63.9736842105263,25.1875
1984-10-21,1984,10,21,8.64492753623188,25.6666666666667,20.09375
1984-10-22,1984,10,22,42.7898550724638,76.6640316205534,13.7232142857143
1984-10-23,1984,10,23,79.5454545454545,113.189393939394,12.422619047619
1984-10-24,1984,10,24,127.75,169.416666666667,11.0625
1984-10-25,1984,10,25,76.1222002635046,122.132411067194,11.375
1984-10-26,1984,10,26,44.8333333333333,78.75,10.75
1984-10-27,1984,10,27,46.1666666666667,79.8333333333333,15.59375
1984-10-28,1984,10,28,11.875,29.6875,22.1875
1984-10-29,1984,10,29,67.6050724637681,90.9891304347826,7.875
1984-10-30,1984,10,30,100.02380952381,133.585714285714,14.6116071428571
1984-10-31,1984,10,31,15,31.8333333333333,19.21875
1984-11-01,1984,11,1,16,37.75,23.96875
1984-11-02,1984,11,2,24.1666666666667,45.4166666666667,21
1984-11-03,1984,11,3,33,56.1666666666667,19.59375
1984-11-04,1984,11,4,11.0461133069829,35.1982401656315,13.4598214285714
1984-11-05,1984,11,5,40.6014492753623,64.963768115942,13.625
1984-11-06,1984,11,6,33.3079710144928,57.6413043478261,17.3958333333333
1984-11-07,1984,11,7,53.8181818181818,82.0454545454545,16.9821428571429
1984-11-08,1984,11,8,52,64.7644927536232,11.625
1984-11-09,1984,11,9,32.1449275362319,65.0271739130435,6.71875
1984-11-10,1984,11,10,16.5,41.2878787878788,13.5333333333333
1984-11-11,1984,11,11,29.25,44.25,20.2
1984-11-12,1984,11,12,21.8640350877193,38.4912280701754,22.65
1984-11-13,1984,11,13,26.2668737060041,48.1747412008282,21.78125
1984-11-14,1984,11,14,59.0333333333333,98.0530303030303,13.7416666666667
1984-11-15,1984,11,15,21.7717391304348,49.5942028985507,8.875
1984-11-16,1984,11,16,17.3597308488613,30.1231884057971,17.225
1984-11-17,1984,11,17,17.4090909090909,33.5833333333333,20.05
1984-11-18,1984,11,18,21.4166666666667,40.9166666666667,18.2892857142857
1984-11-19,1984,11,19,35.6594202898551,56.6775362318841,17.3035714285714
1984-11-20,1984,11,20,49.5905797101449,74.963768115942,14.4964285714286
1984-11-21,1984,11,21,59.3333333333333,85.9772727272727,14
1984-11-22,1984,11,22,56.0227272727273,82.3787878787879,12.575
1984-11-23,1984,11,23,42.3913043478261,66.5797101449275,8.475
1984-11-24,1984,11,24,67.8484848484848,99.0757575757576,8.95
1984-11-25,1984,11,25,79.8333333333333,113.181818181818,10.8333333333333
1984-11-26,1984,11,26,200.301242236025,235.335791925466,7.40714285714286
1984-11-27,1984,11,27,160.88768115942,198.35597826087,6.55357142857143
1984-11-28,1984,11,28,28.0579710144928,58.4746376811594,9.425
1984-11-29,1984,11,29,64.5797101449275,88.8257575757576,5.65
1984-11-30,1984,11,30,92.8333333333333,128.166666666667,4.325
1984-12-01,1984,12,1,25.25,48,11.225
1984-12-02,1984,12,2,12.2651515151515,30.9545454545455,20.875
1984-12-03,1984,12,3,21.7727272727273,41.1515151515152,19.425
1984-12-04,1984,12,4,17.1812535290796,36.1096837944664,20.21875
1984-12-05,1984,12,5,26.8932806324111,51.6687370600414,11.8321428571429
1984-12-06,1984,12,6,48.0833333333333,77,19.35
1984-12-07,1984,12,7,23.5,47.7572463768116,17.5142857142857
1984-12-08,1984,12,8,35.4166666666667,63,8.275
1984-12-09,1984,12,9,40.9166666666667,76.9166666666667,13.725
1984-12-10,1984,12,10,124.753623188406,170.507246376812,2.85
1984-12-11,1984,12,11,132.020562770563,169.151515151515,3.30833333333333
1984-12-12,1984,12,12,36.1811594202899,70.4746376811594,1.44642857142857
1984-12-13,1984,12,13,37.5724637681159,62.4891304347826,10.825
1984-12-14,1984,12,14,10.7509881422925,28.8458498023715,14.2392857142857
1984-12-15,1984,12,15,37.286231884058,61.8949275362319,1.95
1984-12-16,1984,12,16,24.1811594202899,47.7898550724638,22.075
1984-12-17,1984,12,17,65.054347826087,86.0797101449275,18.575
1984-12-18,1984,12,18,52.8214285714286,76.1785714285714,5.08928571428571
1984-12-19,1984,12,19,43.8099472990777,67.8998682476943,7.85714285714286
1984-12-20,1984,12,20,34.6413043478261,56.7536231884058,9.4797619047619
1984-12-21,1984,12,21,50.5833333333333,74.9601449275362,11.125
1984-12-22,1984,12,22,14.5,29.3106060606061,17.95
1984-12-23,1984,12,23,6.66666666666667,19.1904761904762,17.025
1984-12-24,1984,12,24,41.8695652173913,63.268115942029,22.95
1984-12-25,1984,12,25,2.68115942028985,11.7889492753623,25.8607142857143
1984-12-26,1984,12,26,11.3333333333333,26.2619047619048,17.575
1984-12-27,1984,12,27,39.8474967061924,60.4071146245059,13.375
1984-12-28,1984,12,28,47.4934123847167,65.8731884057971,14.675
1984-12-29,1984,12,29,18.4166666666667,29.5350877192982,19.375
1984-12-30,1984,12,30,28.75,44.5833333333333,19.625
1984-12-31,1984,12,31,69,90.6666666666667,10.2916666666667
1985-01-01,1985,1,1,10.1833333333333,21.5173913043478,16.8571428571429
1985-01-02,1985,1,2,27.2720685111989,50.3098814229249,16.8125
1985-01-03,1985,1,3,104.727272727273,144.324110671937,9.08928571428571
1985-01-04,1985,1,4,66.6818181818182,105.090909090909,14.075
1985-01-05,1985,1,5,13.7380952380952,32.1666666666667,17.53125
1985-01-06,1985,1,6,8.33333333333333,27.5833333333333,16.9642857142857
1985-01-07,1985,1,7,29.9528985507246,56.3007246376812,15.825
1985-01-08,1985,1,8,30.6393280632411,53.5444664031621,15.6107142857143
1985-01-09,1985,1,9,73.8586956521739,110.173583662714,11.5666666666667
1985-01-10,1985,1,10,69.75,108.371212121212,7.725
1985-01-11,1985,1,11,46.5,78.9094202898551,12.0142857142857
1985-01-12,1985,1,12,21.9275362318841,48.536231884058,16.575
1985-01-13,1985,1,13,9.91666666666667,30.9166666666667,18.775
1985-01-14,1985,1,14,18.2572463768116,42.4113965744401,18.725
1985-01-15,1985,1,15,25.5583003952569,44.0079051383399,16.325
1985-01-16,1985,1,16,50.2391304347826,80.554347826087,13.4857142857143
1985-01-17,1985,1,17,36.1775362318841,62.3586956521739,11.475
1985-01-18,1985,1,18,55.981884057971,85.3586956521739,7.46428571428571
1985-01-19,1985,1,19,29.6666666666667,51.3333333333333,13.725
1985-01-20,1985,1,20,6.19444444444444,15.4444444444444,22.6875
1985-01-21,1985,1,21,18.6159420289855,39.1847826086956,11.9321428571429
1985-01-22,1985,1,22,31.25,58.1485507246377,23.85
1985-01-23,1985,1,23,20.6936758893281,45.9235836627141,20
1985-01-24,1985,1,24,35.3125,67.9574275362319,11.875
1985-01-25,1985,1,25,34.7916666666667,62.8351449275362,16.2714285714286
1985-01-26,1985,1,26,16.875,39.7916666666667,19.925
1985-01-27,1985,1,27,12.0788043478261,35.6521739130435,17.65
1985-01-28,1985,1,28,39.9242424242424,71.5435606060606,13.625
1985-01-29,1985,1,29,47.3052536231884,85.8876811594203,14.7395833333333
1985-01-30,1985,1,30,56.2895256916996,94.8474025974026,18.3258928571429
1985-01-31,1985,1,31,77.2282608695652,117.652173913043,17.0535714285714
1985-02-01,1985,2,1,38.0579710144928,71.75,14.0892857142857
1985-02-02,1985,2,2,29.3333333333333,62.3333333333333,16.3
1985-02-03,1985,2,3,13.030303030303,39.8863636363636,27.825
1985-02-04,1985,2,4,36.9311594202899,76.9057971014493,22.6321428571429
1985-02-05,1985,2,5,40.8079710144928,80.0869565217391,17.825
1985-02-06,1985,2,6,43.6110013175231,77.0378787878788,15.5
1985-02-07,1985,2,7,40.0905797101449,72.8297101449275,16.3607142857143
1985-02-08,1985,2,8,34.3079710144928,60.5072463768116,22
1985-02-09,1985,2,9,22.6666666666667,44.4166666666667,21.78125
1985-02-10,1985,2,10,38.8333333333333,71.6666666666667,22.78125
1985-02-11,1985,2,11,26.0144927536232,49.4869306418219,20.9166666666667
1985-02-12,1985,2,12,11.6201298701299,29.898538961039,24.4375
1985-02-13,1985,2,13,20.2264492753623,48.2608695652174,22.375
1985-02-14,1985,2,14,15.1041666666667,38.3333333333333,23.675
1985-02-15,1985,2,15,14.3530961791831,40.405138339921,24.7535714285714
1985-02-16,1985,2,16,9.55072463768116,32.4673913043478,24.28125
1985-02-17,1985,2,17,9.79166666666667,27.5,27.0416666666667
1985-02-18,1985,2,18,21.7210144927536,49.3152173913043,23.625
1985-02-19,1985,2,19,19.0797101449275,41.4927536231884,23.7
1985-02-20,1985,2,20,41.9166666666667,94,21.85
1985-02-21,1985,2,21,81.1557971014493,132.188405797101,22.475
1985-02-22,1985,2,22,36.9057971014493,78.1014492753623,22.075
1985-02-23,1985,2,23,65.9166666666667,108.25,5.575
1985-02-24,1985,2,24,26.75,53.9166666666667,25.1
1985-02-25,1985,2,25,20.5065876152833,44.9347826086956,22.7
1985-02-26,1985,2,26,24.7101449275362,54.0905797101449,11.55
1985-02-27,1985,2,27,16.5833333333333,37.4318181818182,21.9178571428571
1985-02-28,1985,2,28,16.6903820816864,42.481884057971,19.4
1985-03-01,1985,3,1,16.518115942029,45.1811594202899,14.7035714285714
1985-03-02,1985,3,2,13.8333333333333,35.3333333333333,23.425
1985-03-03,1985,3,3,11.5833333333333,33.9166666666667,30.125
1985-03-04,1985,3,4,1.91666666666667,14.5833333333333,27.475
1985-03-05,1985,3,5,7.81884057971014,27.3949275362319,25.0535714285714
1985-03-06,1985,3,6,51.1992753623188,91.0434782608696,25.5011904761905
1985-03-07,1985,3,7,24.3333333333333,60.3333333333333,16.125
1985-03-08,1985,3,8,21.2150856389987,53.929512516469,25.6535714285714
1985-03-09,1985,3,9,28.25,65.4166666666667,28.46875
1985-03-10,1985,3,10,27.1666666666667,68.1666666666667,30.375
1985-03-11,1985,3,11,41.7272727272727,84.4868247694335,17.6116071428571
1985-03-12,1985,3,12,15.4693675889328,38.1258234519104,22.4375
1985-03-13,1985,3,13,28.25,56.5,20.45
1985-03-14,1985,3,14,20.0833333333333,46.6666666666667,26.9
1985-03-15,1985,3,15,13.8913043478261,31.4891304347826,24.4535714285714
1985-03-16,1985,3,16,12.7101449275362,40.1340579710145,28.85
1985-03-17,1985,3,17,4.75,17.1666666666667,29.575
1985-03-18,1985,3,18,25.2210144927536,48.8405797101449,26.8642857142857
1985-03-19,1985,3,19,35.111801242236,67.0222096743836,19.6755952380952
1985-03-20,1985,3,20,56.6709486166008,87.2957839262187,24.375
1985-03-21,1985,3,21,26,59.5,25.825
1985-03-22,1985,3,22,45.6420289855072,80.3391304347826,25.8714285714286
1985-03-23,1985,3,23,50.9924242424242,87.5075757575758,31.025
1985-03-24,1985,3,24,15.9166666666667,37.5,30.925
1985-03-25,1985,3,25,25.4917654808959,51.3297101449275,24.9776785714286
1985-03-26,1985,3,26,41.7922077922078,81.1501035196687,26.3535714285714
1985-03-27,1985,3,27,31,71.1666666666667,35
1985-03-28,1985,3,28,33.4166666666667,66.25,20.95
1985-03-29,1985,3,29,18.75,41.5217391304348,24.575
1985-03-30,1985,3,30,7.08333333333333,25.5833333333333,32.425
1985-03-31,1985,3,31,3.54761904761905,15.9242424242424,32.05
1985-04-01,1985,4,1,9.25724637681159,27.804347826087,26.7285714285714
1985-04-02,1985,4,2,27.1050724637681,52.4565217391304,22.6666666666667
1985-04-03,1985,4,3,18.0253623188406,44.4057971014493,22.7723214285714
1985-04-04,1985,4,4,25.8731884057971,54.036231884058,26.9
1985-04-05,1985,4,5,6.91666666666667,27.8333333333333,25.45
1985-04-06,1985,4,6,5.25,17.0833333333333,31.225
1985-04-07,1985,4,7,21.6666666666667,41.5833333333333,33.5
1985-04-08,1985,4,8,17.25,38,26.275
1985-04-09,1985,4,9,17.1347167325428,38.6478919631094,23.7172619047619
1985-04-10,1985,4,10,11.4275362318841,38.4927536231884,26.8333333333333
1985-04-11,1985,4,11,24.6702898550725,55.6449275362319,22.8125
1985-04-12,1985,4,12,62.7717391304348,113.989130434783,25.2642857142857
1985-04-13,1985,4,13,8.91666666666667,30.8333333333333,30.15
1985-04-14,1985,4,14,34,71.75,28.25
1985-04-15,1985,4,15,67.5833333333333,126.5,32.0202380952381
1985-04-16,1985,4,16,49.6742424242424,88.3079710144928,39.9330357142857
1985-04-17,1985,4,17,11.8125,35.625,29.25
1985-04-18,1985,4,18,41.5398550724638,77.9981884057971,29.8660714285714
1985-04-19,1985,4,19,22.5688405797101,58.2789855072464,17.6
1985-04-20,1985,4,20,18,44.5,28.175
1985-04-21,1985,4,21,89.5978260869565,147.445652173913,53.4428571428571
1985-04-22,1985,4,22,100.5,171.340909090909,52.4714285714286
1985-04-23,1985,4,23,42.1659420289855,90.7144927536232,53.85
1985-04-24,1985,4,24,5.6140350877193,34.0219298245614,47.325
1985-04-25,1985,4,25,25.6742424242424,59.8636363636364,27.8571428571429
1985-04-26,1985,4,26,43.2173913043478,80.7572463768116,17.84375
1985-04-27,1985,4,27,6.76136363636364,26.0037878787879,29
1985-04-28,1985,4,28,16.7708333333333,37.1875,22.9166666666667
1985-04-29,1985,4,29,27.5498188405797,58.6684782608696,27.2797619047619
1985-04-30,1985,4,30,58.7494824016563,104.182194616977,48.7142857142857
1985-05-01,1985,5,1,32.719696969697,64.4772727272727,31.875
1985-05-02,1985,5,2,44.2971014492754,77.2101449275362,34.825
1985-05-03,1985,5,3,36.3913043478261,65.6309523809524,29.25
1985-05-04,1985,5,4,40.25,77.25,33.275
1985-05-05,1985,5,5,36.8333333333333,75.6666666666667,21.925
1985-05-06,1985,5,6,25.219696969697,52.7727272727273,19.8821428571429
1985-05-07,1985,5,7,18.237012987013,38.6677489177489,27.5
1985-05-08,1985,5,8,28.4166666666667,60.3007246376812,28.53125
1985-05-09,1985,5,9,58.5,98.6992753623188,39.5625
1985-05-10,1985,5,10,9.05519480519481,48.258658008658,60.4196428571429
1985-05-11,1985,5,11,10.5,47.0833333333333,54.5
1985-05-12,1985,5,12,13.1666666666667,50.5833333333333,45.875
1985-05-13,1985,5,13,14.9242424242424,40.1420454545455,29.2232142857143
1985-05-14,1985,5,14,17.6902173913043,34.5710403726708,24.1875
1985-05-15,1985,5,15,17.1648550724638,49.611801242236,24.7357142857143
1985-05-16,1985,5,16,19.1601731601732,47.6320346320346,31.475
1985-05-17,1985,5,17,22.1666666666667,46.945652173913,20.8178571428571
1985-05-18,1985,5,18,14.5289855072464,33.6413043478261,25.075
1985-05-19,1985,5,19,6.94128787878788,21.5530303030303,42.85
1985-05-20,1985,5,20,13.4527260179434,32.6765010351967,47.25
1985-05-21,1985,5,21,22.5681818181818,44.3939393939394,18.8333333333333
1985-05-22,1985,5,22,46.9565217391304,77.0434782608696,24.4380952380952
1985-05-23,1985,5,23,42.8679851803422,81.5836057535142,37
1985-05-24,1985,5,24,23.7463768115942,56.9296066252588,33.7083333333333
1985-05-25,1985,5,25,20.5,51.1666666666667,37.90625
1985-05-26,1985,5,26,12.4166666666667,32.1666666666667,27.625
1985-05-27,1985,5,27,46.7638339920949,79.6883234519104,10.8928571428571
1985-05-28,1985,5,28,23.6314229249012,53.0655938264634,27.2202380952381
1985-05-29,1985,5,29,23.1997929606625,52.2267080745342,29.5
1985-05-30,1985,5,30,28.7092391304348,63.7026515151515,47.9678571428571
1985-05-31,1985,5,31,7.16666666666667,34.0833333333333,44.8607142857143
1985-06-01,1985,6,1,5.75,24.75,35.175
1985-06-02,1985,6,2,9,37.5833333333333,46.725
1985-06-03,1985,6,3,15.969696969697,37.5629117259552,27.6297619047619
1985-06-04,1985,6,4,19.1180124223602,48.7691511387164,32.15625
1985-06-05,1985,6,5,21.6304347826087,60.9782608695652,35.825
1985-06-06,1985,6,6,16.2608695652174,44.1,40.9464285714286
1985-06-07,1985,6,7,16.75,48.5942028985507,37.575
1985-06-08,1985,6,8,15.9166666666667,56.3333333333333,69.025
1985-06-09,1985,6,9,7.58333333333333,34.1666666666667,48.7
1985-06-10,1985,6,10,9.2463768115942,28.5,31.1285714285714
1985-06-11,1985,6,11,41.2615283267457,74.9703557312253,17.9375
1985-06-12,1985,6,12,25.2391304347826,52.1340579710145,30.40625
1985-06-13,1985,6,13,21.5,37.9347826086957,14.3125
1985-06-14,1985,6,14,49.6086956521739,72.5833333333333,22.4583333333333
1985-06-15,1985,6,15,60.6666666666667,95.1666666666667,45.46875
1985-06-16,1985,6,16,12.1557971014493,38.3333333333333,38.15625
1985-06-17,1985,6,17,18.3418972332016,51.4809782608696,35.9241071428571
1985-06-18,1985,6,18,10.4705513784461,37.9949874686717,29.0892857142857
1985-06-19,1985,6,19,14.7536231884058,38.695652173913,21.8714285714286
1985-06-20,1985,6,20,34.7028985507246,70.1041666666667,19.625
1985-06-21,1985,6,21,73.0833333333333,115.3125,51.1
1985-06-22,1985,6,22,3.41666666666667,31.4583333333333,57.65
1985-06-23,1985,6,23,1.65217391304348,24.7826086956522,55.7642857142857
1985-06-24,1985,6,24,22.4924242424242,46.3541666666667,32.5214285714286
1985-06-25,1985,6,25,26.5833333333333,54.9166666666667,30.725
1985-06-26,1985,6,26,32.0357142857143,61.6071428571429,21.2666666666667
1985-06-27,1985,6,27,29.9545454545455,59.6060606060606,31.6642857142857
1985-06-28,1985,6,28,23.8840579710145,60.0615942028986,35.85
1985-06-29,1985,6,29,17.3333333333333,44.25,29.05
1985-06-30,1985,6,30,9.16666666666667,29.0833333333333,48.775
1985-07-01,1985,7,1,6.02536231884058,34.3333333333333,56.2892857142857
1985-07-02,1985,7,2,15.530303030303,59.4924242424242,41.925
1985-07-03,1985,7,3,24.6666666666667,53.6557971014493,24.525
1985-07-04,1985,7,4,26.231884057971,55.6992753623188,53.4988095238095
1985-07-05,1985,7,5,3.79437229437229,26.45670995671,56.5928571428571
1985-07-06,1985,7,6,4.25,27.4166666666667,32.775
1985-07-07,1985,7,7,10.2101449275362,24.445652173913,20.9
1985-07-08,1985,7,8,13.4311594202899,41.8020421607378,41.9598214285714
1985-07-09,1985,7,9,24.5688405797101,62.1666666666667,37.0044642857143
1985-07-10,1985,7,10,40.3463203463203,62.1948051948052,24.1388888888889
1985-07-11,1985,7,11,29.5046113306983,51.0925559947299,23.203869047619
1985-07-12,1985,7,12,8.61231884057971,38.6485507246377,42.6875
1985-07-13,1985,7,13,32.304347826087,66.0833333333333,69.0785714285714
1985-07-14,1985,7,14,3.83333333333333,23.8333333333333,55.95
1985-07-15,1985,7,15,28.5662055335968,64.721673254282,25.472619047619
1985-07-16,1985,7,16,21.9130434782609,41.1449275362319,21.7928571428571
1985-07-17,1985,7,17,28.731884057971,47.3550724637681,25.125
1985-07-18,1985,7,18,49.4886363636364,77.1672077922078,37.45
1985-07-19,1985,7,19,12.0833333333333,48.6548913043478,51.6178571428571
1985-07-20,1985,7,20,17.5,39.7916666666667,40.45
1985-07-21,1985,7,21,15.7291666666667,37.0833333333333,41.95
1985-07-22,1985,7,22,14.286231884058,26.3894927536232,24.9925595238095
1985-07-23,1985,7,23,17.2916666666667,37.1875,41.15
1985-07-24,1985,7,24,26.7897727272727,55.1893939393939,52.6916666666667
1985-07-25,1985,7,25,5.05681818181818,24.1098484848485,64.8654761904762
1985-07-26,1985,7,26,18.25,33.4166666666667,27.4357142857143
1985-07-27,1985,7,27,16.5797101449275,29.8405797101449,29.75
1985-07-28,1985,7,28,22.5471014492754,42.6413043478261,52.9071428571429
1985-07-29,1985,7,29,10.4015151515152,37.5530303030303,68.8202380952381
1985-07-30,1985,7,30,13.6304347826087,30.4242424242424,26.3
1985-07-31,1985,7,31,37.4094202898551,60.4130434782609,9.4
1985-08-01,1985,8,1,17.6943346508564,33.8827404479578,27.3169642857143
1985-08-02,1985,8,2,40.4347826086957,58.5072463768116,29.2714285714286
1985-08-03,1985,8,3,45.9166666666667,70.5,47.425
1985-08-04,1985,8,4,21.5,45.25,76.35
1985-08-05,1985,8,5,7.25,28.25,77.375
1985-08-06,1985,8,6,4.68478260869565,22.881093544137,50.9071428571429
1985-08-07,1985,8,7,12.6195652173913,33.6413043478261,33.1892857142857
1985-08-08,1985,8,8,29.6798418972332,53.2055335968379,35.7511904761905
1985-08-09,1985,8,9,26.6901185770751,58.0199362041467,57.8809523809524
1985-08-10,1985,8,10,8.02777777777778,30.5029239766082,90.75
1985-08-11,1985,8,11,6.39473684210526,16.4649122807018,28.9375
1985-08-12,1985,8,12,11.8913043478261,23.9670619235837,24.8535714285714
1985-08-13,1985,8,13,14.3181818181818,43.5441370223979,50.6607142857143
1985-08-14,1985,8,14,16.8224637681159,51.4772727272727,52.3392857142857
1985-08-15,1985,8,15,17.4166666666667,43.1666666666667,23.175
1985-08-16,1985,8,16,45.4239130434783,73.2826086956522,34.875
1985-08-17,1985,8,17,44.8333333333333,68.8333333333333,47.075
1985-08-18,1985,8,18,2.16666666666667,16.9166666666667,65.875
1985-08-19,1985,8,19,21.2028985507246,41.054347826087,32.5761904761905
1985-08-20,1985,8,20,32.9347826086956,53.6847826086957,10.2047619047619
1985-08-21,1985,8,21,34.25,58.5,16.225
1985-08-22,1985,8,22,33.4375,55.7291666666667,31.0166666666667
1985-08-23,1985,8,23,37.3052536231884,63.7146739130435,31.4416666666667
1985-08-24,1985,8,24,10.5,36.8333333333333,45.4375
1985-08-25,1985,8,25,4.25,21.0833333333333,44
1985-08-26,1985,8,26,10.8115942028986,33.7355072463768,31.3258928571429
1985-08-27,1985,8,27,18.3224637681159,41.9420289855072,31.9508928571429
1985-08-28,1985,8,28,32.5833333333333,63.5833333333333,18.125
1985-08-29,1985,8,29,14.6666666666667,34.5378787878788,15.3821428571429
1985-08-30,1985,8,30,35.0398550724638,58.7955486542443,5.625
1985-08-31,1985,8,31,10.4166666666667,24.0625,32.525
1985-09-01,1985,9,1,4.58333333333333,19.0625,40.25
1985-09-02,1985,9,2,12.5,29.2708333333333,34.425
1985-09-03,1985,9,3,18.6718426501035,40.7815734989648,44.09375
1985-09-04,1985,9,4,15.6205533596838,39.9841897233202,28.9821428571429
1985-09-05,1985,9,5,15.6666666666667,42.0833333333333,31.5
1985-09-06,1985,9,6,27.4166666666667,56.4166666666667,30.7035714285714
1985-09-07,1985,9,7,24.0833333333333,58.0833333333333,54.15
1985-09-08,1985,9,8,11.7738095238095,35.0238095238095,43.275
1985-09-09,1985,9,9,6.87648221343874,26.7121212121212,17.0488095238095
1985-09-10,1985,9,10,25.4393939393939,53.052371541502,14.797619047619
1985-09-11,1985,9,11,30.1920289855072,56.0652173913043,19.7107142857143
1985-09-12,1985,9,12,33.8333333333333,65.1666666666667,15.09375
1985-09-13,1985,9,13,38.5,68.0724637681159,12.2767857142857
1985-09-14,1985,9,14,36.9166666666667,67.5,29.075
1985-09-15,1985,9,15,40.8333333333333,62.3958333333333,31.7
1985-09-16,1985,9,16,70.1992753623188,96.9746376811594,44.3428571428571
1985-09-17,1985,9,17,58.6742424242424,95.1041666666667,44.9071428571429
1985-09-18,1985,9,18,63.125,113.194444444444,43.975
1985-09-19,1985,9,19,42.3958333333333,86.5350877192982,61.6214285714286
1985-09-20,1985,9,20,12.6041666666667,42.1875,65.425
1985-09-21,1985,9,21,28.5416666666667,43.0208333333333,20.725
1985-09-22,1985,9,22,24.6875,43.030303030303,23.3
1985-09-23,1985,9,23,35.8858774076165,66.029550159985,39.9479166666667
1985-09-24,1985,9,24,34.0579710144928,53.5326086956522,19.1571428571429
1985-09-25,1985,9,25,50.2083333333333,83.3333333333333,30.775
1985-09-26,1985,9,26,15.6780538302277,45.0719461697723,27.05
1985-09-27,1985,9,27,15.2173913043478,36.8181818181818,26.7916666666667
1985-09-28,1985,9,28,7.08333333333333,27.0833333333333,53.25
1985-09-29,1985,9,29,31.6666666666667,58.2608695652174,58.75
1985-09-30,1985,9,30,96.25,130.416666666667,46.6875
1985-10-01,1985,10,1,29.1304347826087,49.2173913043478,16.59375
1985-10-02,1985,10,2,63.3804347826087,89.2644927536232,21.775
1985-10-03,1985,10,3,107,140.75,36.525
1985-10-04,1985,10,4,45.1666666666667,74.2717391304348,22.35
1985-10-05,1985,10,5,4.83333333333333,18.4166666666667,20.95
1985-10-06,1985,10,6,6.33333333333333,20.25,21.675
1985-10-07,1985,10,7,34.7770092226614,64.2898550724638,19.3845238095238
1985-10-08,1985,10,8,32.5293148880105,68.8702239789196,20
1985-10-09,1985,10,9,23.0833333333333,63.75,20.525
1985-10-10,1985,10,10,39.0625,67.0833333333333,6.32142857142857
1985-10-11,1985,10,11,79.7916666666667,118.472222222222,13.675
1985-10-12,1985,10,12,20.8333333333333,50.8333333333333,14.45
1985-10-13,1985,10,13,32.7083333333333,58.3333333333333,8.275
1985-10-14,1985,10,14,45.5208333333333,77.6388888888889,17.05
1985-10-15,1985,10,15,40.139163372859,71.1237373737374,17.55
1985-10-16,1985,10,16,48.8269927536232,69.5516304347826,16.0428571428571
1985-10-17,1985,10,17,83.8333333333333,117.916666666667,15.375
1985-10-18,1985,10,18,71.3333333333333,117.916666666667,3.625
1985-10-19,1985,10,19,32.0833333333333,59.3333333333333,10.35
1985-10-20,1985,10,20,53.9166666666667,76.0833333333333,16.55
1985-10-21,1985,10,21,86.4113965744401,112.85046113307,19.7583333333333
1985-10-22,1985,10,22,16.8761998870695,42.9900715226802,9.925
1985-10-23,1985,10,23,23.3333333333333,50.5833333333333,15.975
1985-10-24,1985,10,24,32.5471014492754,58.6702898550725,9.4
1985-10-25,1985,10,25,39.9673913043478,68.0036231884058,17.8035714285714
1985-10-26,1985,10,26,42.75,75.5,23.375
1985-10-27,1985,10,27,11.1666666666667,33.4166666666667,22.4916666666667
1985-10-28,1985,10,28,32.9166666666667,52.5,20.5982142857143
1985-10-29,1985,10,29,84.1462450592885,117.288537549407,17.4642857142857
1985-10-30,1985,10,30,86.9231601731602,123.299783549784,11.9375
1985-10-31,1985,10,31,21.3026315789474,44.9254385964912,22.425
1985-11-01,1985,11,1,4.25649350649351,23.4191919191919,22.1011904761905
1985-11-02,1985,11,2,4.58333333333333,22.9347826086957,21.225
1985-11-03,1985,11,3,1.5,14.1666666666667,20.025
1985-11-04,1985,11,4,5.24571805006588,21.5108695652174,18.65
1985-11-05,1985,11,5,23.1739130434783,46.0253623188406,11.225
1985-11-06,1985,11,6,40.9489459815547,61.4940711462451,9.0625
1985-11-07,1985,11,7,28.1385869565217,53.5009057971015,5.15625
1985-11-08,1985,11,8,42.8659420289855,69.9311594202899,12.4261904761905
1985-11-09,1985,11,9,32.9166666666667,56.3541666666667,11.9375
1985-11-10,1985,11,10,19.2,36.1333333333333,12.725
1985-11-11,1985,11,11,29.6666666666667,52.1666666666667,11.75
1985-11-12,1985,11,12,154.597826086957,185.174242424242,2.475
1985-11-13,1985,11,13,111.779314888011,135.123188405797,7.125
1985-11-14,1985,11,14,58.3939393939394,80.4015151515152,4.675
1985-11-15,1985,11,15,41.018115942029,63.7427536231884,17.8
1985-11-16,1985,11,16,5.72916666666667,18.75,19.525
1985-11-17,1985,11,17,9.79166666666667,27.3958333333333,17.15
1985-11-18,1985,11,18,71.7642731664471,97.4638779095301,10.8035714285714
1985-11-19,1985,11,19,70.6439393939394,103.409090909091,15.1785714285714
1985-11-20,1985,11,20,14.9021739130435,34.6521739130435,16.5178571428571
1985-11-21,1985,11,21,47.3659420289855,69.2427536231884,13.025
1985-11-22,1985,11,22,33.0326086956522,55.3623188405797,10.2928571428571
